11072,1.0,4,0
11121,1.0,19,0
11188,1.0,1,0
11264,1.0,2,0
11314,1.0,9,0
11349,1.0,4,0
11402,1.0,13,0
11507,1.0,10,0
11614,1.0,15,0
11841,1.0,11,0
11943,1.0,3,0
11995,1.0,3,0
12208,1.0,13,0
12286,1.0,19,0
12358,1.0,4,0
12738,1.0,19,0
12775,1.0,0,0
12946,1.0,18,0
13181,1.0,4,0
13194,1.0,3,0
13252,1.0,10,0
13359,1.0,4,0
13409,1.0,18,0
13528,1.0,9,0
13531,1.0,13,0
13622,1.0,2,0
13852,1.0,11,0
13971,1.0,13,0
14082,1.0,1,0
14344,1.0,8,0
14444,1.0,3,0
14461,1.0,8,0
14480,1.0,3,0
14513,1.0,18,0
14574,1.0,4,0
14607,1.0,3,0
14869,1.0,19,0
14967,1.0,19,0
15085,1.0,3,0
15105,1.0,1,0
15175,1.0,12,0
15274,1.0,18,0
15278,1.0,0,0
15482,1.0,4,0
15701,1.0,3,0
15753,1.0,8,0
15758,1.0,19,0
15777,1.0,8,0
15843,1.0,7,0
15990,1.0,0,0
16178,1.0,16,0
16242,1.0,16,0
16352,1.0,19,0
16353,1.0,2,0
16356,1.0,12,0
16520,1.0,19,0
16540,1.0,13,0
16541,1.0,13,0
16637,1.0,5,0
16785,1.0,3,0
16844,1.0,3,0
16854,1.0,13,0
16942,1.0,11,0
16996,1.0,13,0
17036,1.0,19,0
17114,1.0,13,0
17151,1.0,2,0
17384,1.0,3,0
17390,1.0,19,0
17450,1.0,11,0
17727,1.0,14,0
17882,1.0,4,0
18064,1.0,18,0
18223,1.0,0,0
18564,1.0,19,0
18744,1.0,11,0
18746,1.0,12,0
18799,1.0,1,0
19002,1.0,16,0
19037,1.0,14,0
19051,1.0,8,0
19218,1.0,8,0
19245,1.0,18,0
19265,1.0,4,0
19745,1.0,13,0
19997,1.0,1,0
20155,1.0,4,0
20159,1.0,18,0
20169,1.0,4,0
20339,1.0,18,0
20402,1.0,19,0
20673,1.0,18,0
20714,1.0,13,0
20738,1.0,4,0
20889,1.0,11,0
20941,1.0,5,0
21094,1.0,4,0
21099,1.0,0,0
21210,1.0,13,0
21290,1.0,7,0
21328,1.0,12,0
21399,1.0,0,0
21667,1.0,14,0
21725,1.0,2,0
21752,1.0,3,0
21781,1.0,4,0
21823,1.0,10,0
21870,1.0,4,0
22165,1.0,7,0
22324,1.0,2,0
22491,1.0,6,0
22545,1.0,19,0
22768,1.0,18,0
23053,1.0,14,0
23137,1.0,8,0
23208,1.0,8,0
23278,1.0,12,0
23399,1.0,7,0
23582,1.0,10,0
23780,1.0,12,0
23856,1.0,8,0
23886,1.0,16,0
24053,1.0,9,0
24134,1.0,12,0
24382,1.0,4,0
24458,1.0,5,0
24717,1.0,7,0
24889,1.0,15,0
24980,1.0,7,0
25053,1.0,13,0
25084,1.0,2,0
25208,1.0,8,0
25342,1.0,6,0
25427,1.0,12,0
25705,1.0,13,0
25768,1.0,5,0
25898,1.0,7,0
25902,1.0,17,0
25979,1.0,12,0
26006,1.0,16,0
26042,1.0,8,0
26115,1.0,8,0
26247,1.0,4,0
26320,1.0,13,0
26325,1.0,8,0
26340,1.0,8,0
26361,1.0,16,0
26418,1.0,4,0
26488,1.0,19,0
26604,1.0,19,0
26702,1.0,2,0
26819,1.0,16,0
27181,1.0,4,0
27272,1.0,14,0
27350,1.0,14,0
27355,1.0,7,0
27440,1.0,19,0
27572,1.0,1,0
27576,1.0,11,0
27636,1.0,8,0
27759,1.0,11,0
27990,1.0,9,0
28038,1.0,4,0
28092,1.0,13,0
28285,1.0,8,0
28316,1.0,17,0
28361,1.0,7,0
28412,1.0,19,0
28444,1.0,13,0
28581,1.0,13,0
28648,1.0,15,0
28722,1.0,3,0
28813,1.0,11,0
29187,1.0,18,0
29211,1.0,16,0
29275,1.0,19,0
29399,1.0,3,0
29405,1.0,7,0
29582,1.0,2,0
29895,1.0,16,0
30026,1.0,3,0
30064,1.0,9,0
30172,1.0,12,0
30241,1.0,19,0
30249,1.0,4,0
30442,1.0,18,0
30592,1.0,4,0
30621,1.0,16,0
30631,1.0,13,0
30731,1.0,5,0
31007,1.0,9,0
31020,1.0,15,0
31066,1.0,5,0
31139,1.0,1,0
31148,1.0,7,0
31252,1.0,7,0
31301,1.0,13,0
31398,1.0,3,0
31492,1.0,12,0
31600,1.0,7,0
31697,1.0,8,0
31835,1.0,1,0
31966,1.0,6,0
32048,1.0,18,0
32049,1.0,19,0
32124,1.0,12,0
32128,1.0,11,0
32139,1.0,11,0
32159,1.0,18,0
32197,1.0,19,0
32233,1.0,18,0
32404,1.0,16,0
32447,1.0,3,0
32507,1.0,8,0
32681,1.0,14,0
32714,1.0,12,0
32826,1.0,7,0
33145,1.0,7,0
33208,1.0,9,0
33376,1.0,17,0
33492,1.0,4,0
33563,1.0,18,0
33632,1.0,0,0
33686,1.0,17,0
33690,1.0,18,0
33748,1.0,4,0
33773,1.0,11,0
33801,1.0,2,0
33950,1.0,14,0
33983,1.0,3,0
34041,1.0,16,0
34042,1.0,0,0
34110,1.0,14,0
34143,1.0,3,0
34205,1.0,0,0
34254,1.0,3,0
34567,1.0,16,0
34631,1.0,4,0
34660,1.0,9,0
34665,1.0,19,0
34871,1.0,13,0
34921,1.0,15,0
34952,1.0,0,0
35044,1.0,3,0
35137,1.0,6,0
35193,1.0,3,0
35204,1.0,1,0
35223,1.0,1,0
35230,1.0,7,0
35389,1.0,16,0
35502,1.0,6,0
35653,1.0,8,0
35665,1.0,19,0
35739,1.0,19,0
35849,1.0,13,0
35908,1.0,12,0
35959,1.0,8,0
35963,1.0,2,0
35971,1.0,8,0
36172,1.0,3,0
36323,1.0,8,0
36391,1.0,19,0
36481,1.0,2,0
36535,1.0,16,0
36551,1.0,16,0
36562,1.0,19,0
36693,1.0,19,0
36817,1.0,18,0
36841,1.0,3,0
36863,1.0,8,0
37056,1.0,13,0
37334,1.0,11,0
37365,1.0,15,0
37402,1.0,3,0
37763,1.0,8,0
37772,1.0,1,0
38100,1.0,13,0
38163,1.0,8,0
38278,1.0,16,0
38420,1.0,7,0
38482,1.0,19,0
38525,1.0,15,0
38620,1.0,4,0
38724,1.0,11,0
38748,1.0,3,0
38787,1.0,8,0
38908,1.0,6,0
38934,1.0,11,0
38950,1.0,15,0
39278,1.0,16,0
39303,1.0,2,0
39318,1.0,14,0
39404,1.0,3,0
39462,1.0,4,0
39893,1.0,17,0
39949,1.0,5,0
40036,1.0,13,0
40167,1.0,8,0
40264,1.0,14,0
40274,1.0,15,0
40419,1.0,8,0
40446,1.0,19,0
40475,1.0,8,0
40486,1.0,4,0
40598,1.0,11,0
40607,1.0,0,0
40641,1.0,0,0
40715,1.0,13,0
40796,1.0,16,0
40928,1.0,4,0
41172,1.0,11,0
41242,1.0,18,0
41248,1.0,16,0
41259,1.0,15,0
41558,1.0,7,0
41582,1.0,14,0
41664,1.0,19,0
41754,1.0,13,0
41774,1.0,0,0
41798,1.0,4,0
41819,1.0,4,0
41947,1.0,13,0
41956,1.0,7,0
42077,1.0,8,0
42117,1.0,13,0
42162,1.0,0,0
42285,1.0,7,0
42441,1.0,12,0
42631,1.0,16,0
42660,1.0,19,0
42717,1.0,4,0
42780,1.0,19,0
42834,1.0,13,0
42847,1.0,8,0
42957,1.0,15,0
43179,1.0,3,0
43202,1.0,0,0
43210,1.0,13,0
43216,1.0,11,0
43219,1.0,3,0
43363,1.0,13,0
43530,1.0,2,0
43575,1.0,11,0
43584,1.0,3,0
43691,1.0,5,0
43946,1.0,4,0
43994,1.0,13,0
44075,1.0,0,0
44077,1.0,10,0
44150,1.0,14,0
44180,1.0,13,0
44327,1.0,7,0
44364,1.0,19,0
44429,1.0,0,0
44450,1.0,7,0
44725,1.0,15,0
44972,1.0,9,0
45045,1.0,13,0
45077,1.0,9,0
45096,1.0,4,0
45171,1.0,2,0
45317,1.0,19,0
45370,1.0,7,0
45375,1.0,17,0
45466,1.0,0,0
45496,1.0,7,0
45616,1.0,14,0
45682,1.0,10,0
45717,1.0,10,0
45782,1.0,11,0
45940,1.0,18,0
45967,1.0,2,0
46039,1.0,15,0
46220,1.0,11,0
46274,1.0,1,0
46295,1.0,15,0
46358,1.0,16,0
46840,1.0,2,0
47363,1.0,8,0
47445,1.0,19,0
47676,1.0,16,0
47949,1.0,1,0
47979,1.0,16,0
48100,1.0,13,0
48154,1.0,9,0
48395,1.0,19,0
48469,1.0,3,0
48606,1.0,3,0
48715,1.0,19,0
48751,1.0,16,0
48823,1.0,15,0
48921,1.0,10,0
48994,1.0,2,0
49474,1.0,6,0
49497,1.0,8,0
49554,1.0,4,0
49677,1.0,7,0
49748,1.0,15,0
49754,1.0,19,0
4,0.9375,17,1
271,1.0,3,1
282,1.0,2,1
502,1.0,11,1
543,1.0,8,1
643,0.9655172413793104,18,1
732,1.0,15,1
960,1.0,1,1
1017,0.5714285714285714,12,1
1129,1.0,2,1
1345,0.9722222222222222,5,1
1351,0.9722222222222222,5,1
1396,0.9848484848484849,6,1
1565,1.0,0,1
1652,0.9655172413793104,18,1
1712,1.0,15,1
1808,0.9782608695652174,14,1
1843,1.0,2,1
1993,0.9375,17,1
2124,0.9848484848484849,6,1
2217,1.0,15,1
2250,0.9722222222222222,5,1
2368,0.9848484848484849,6,1
2591,0.9655172413793104,18,1
2664,0.9655172413793104,18,1
2787,0.9375,17,1
2908,0.9722222222222222,5,1
2998,0.9722222222222222,5,1
3168,0.9375,17,1
3275,0.9375,17,1
3441,0.9655172413793104,18,1
3553,1.0,0,1
3724,1.0,15,1
4109,0.9848484848484849,6,1
4162,1.0,0,1
4165,0.9375,17,1
4171,1.0,0,1
4232,1.0,16,1
4244,1.0,15,1
4309,1.0,8,1
4348,0.9722222222222222,5,1
4969,1.0,13,1
4987,1.0,3,1
4995,1.0,13,1
5135,1.0,13,1
5356,1.0,2,1
5365,0.9722222222222222,5,1
5366,0.9375,17,1
5479,1.0,13,1
5513,0.9848484848484849,6,1
5537,1.0,0,1
5590,0.9655172413793104,18,1
5690,0.9375,17,1
5775,1.0,16,1
5811,1.0,19,1
5850,0.9848484848484849,6,1
5892,0.9655172413793104,18,1
5986,0.9848484848484849,6,1
6088,0.9722222222222222,5,1
6206,1.0,8,1
6316,0.9848484848484849,6,1
6395,1.0,19,1
6483,1.0,2,1
6504,0.9848484848484849,6,1
6648,0.9375,17,1
6767,0.9375,17,1
6893,1.0,4,1
7058,1.0,4,1
7135,0.9848484848484849,6,1
7367,0.9782608695652174,14,1
7383,1.0,2,1
7480,0.9375,17,1
7552,0.9722222222222222,5,1
7685,1.0,3,1
7849,1.0,3,1
7974,1.0,8,1
7997,1.0,16,1
8192,1.0,0,1
8353,1.0,3,1
8431,1.0,16,1
8599,1.0,16,1
8713,0.9655172413793104,18,1
8752,0.5714285714285714,12,1
8772,1.0,0,1
8835,0.9375,17,1
8967,1.0,2,1
9004,1.0,3,1
9057,1.0,9,1
9164,0.9375,17,1
9165,1.0,4,1
9352,0.9375,17,1
9388,1.0,4,1
9391,0.9722222222222222,5,1
9418,1.0,2,1
9498,1.0,16,1
9790,0.9375,17,1
9850,0.5714285714285714,12,1
9884,1.0,19,1
9908,0.9722222222222222,5,1
10010,0.9655172413793104,18,1
10138,1.0,16,1
10151,0.9782608695652174,14,1
10293,1.0,1,1
10300,0.9782608695652174,14,1
10444,1.0,2,1
10550,1.0,1,1
10637,1.0,16,1
10806,0.9375,17,1
11051,1.0,19,1
11098,0.9782608695652174,14,1
11213,0.9848484848484849,6,1
11622,1.0,15,1
11876,0.9722222222222222,5,1
12095,1.0,0,1
12179,0.9375,17,1
12218,1.0,9,1
12238,1.0,16,1
12413,0.9782608695652174,14,1
12461,1.0,16,1
12545,0.9655172413793104,18,1
12609,1.0,15,1
12778,1.0,1,1
12796,1.0,16,1
12847,1.0,16,1
12974,1.0,10,1
13073,0.9848484848484849,6,1
13221,0.9375,17,1
13389,0.9848484848484849,6,1
13424,0.9722222222222222,5,1
13631,1.0,7,1
13644,0.9375,17,1
13779,1.0,7,1
13789,0.9375,17,1
13878,1.0,16,1
13934,0.9655172413793104,18,1
13954,0.9848484848484849,6,1
13964,0.9782608695652174,14,1
14050,0.9848484848484849,6,1
14150,0.9848484848484849,6,1
14341,1.0,1,1
14531,1.0,0,1
14606,1.0,16,1
14656,1.0,1,1
14692,1.0,0,1
14750,0.9655172413793104,18,1
14834,1.0,8,1
14931,1.0,16,1
15180,0.9375,17,1
15334,1.0,4,1
15416,1.0,3,1
15466,0.9848484848484849,6,1
15517,1.0,2,1
15553,1.0,1,1
15597,0.9782608695652174,14,1
15635,1.0,3,1
15713,1.0,16,1
15723,0.9782608695652174,14,1
15778,0.9375,17,1
15859,1.0,8,1
15923,1.0,19,1
15940,0.9655172413793104,18,1
16282,1.0,2,1
16398,1.0,2,1
16469,0.9782608695652174,14,1
16504,0.9722222222222222,5,1
16588,0.9782608695652174,14,1
16629,0.9848484848484849,6,1
16665,0.9655172413793104,18,1
16752,1.0,16,1
16966,0.9375,17,1
17009,0.9782608695652174,14,1
17015,0.9848484848484849,6,1
17084,1.0,15,1
17120,0.9848484848484849,6,1
17321,0.9375,17,1
17336,1.0,16,1
17350,0.9782608695652174,14,1
17742,0.9848484848484849,6,1
17817,0.9722222222222222,5,1
17849,1.0,16,1
18023,1.0,16,1
18050,1.0,15,1
18126,0.9655172413793104,18,1
18149,0.9782608695652174,14,1
18248,1.0,7,1
18355,1.0,1,1
18592,1.0,13,1
18824,1.0,3,1
18827,0.9722222222222222,5,1
18862,0.9848484848484849,6,1
19089,0.9375,17,1
19114,1.0,7,1
19164,0.9782608695652174,14,1
19260,0.9375,17,1
19322,1.0,19,1
19325,0.9782608695652174,14,1
19678,1.0,19,1
19721,1.0,7,1
19761,1.0,2,1
19776,0.9655172413793104,18,1
19879,0.9375,17,1
19987,1.0,15,1
20090,1.0,8,1
20127,0.9782608695652174,14,1
20298,1.0,16,1
20479,1.0,15,1
20520,0.9848484848484849,6,1
20544,1.0,0,1
20566,0.9848484848484849,6,1
20635,1.0,19,1
20781,1.0,15,1
20947,0.9848484848484849,6,1
20972,0.9782608695652174,14,1
21155,0.9722222222222222,5,1
21168,1.0,1,1
21271,0.9782608695652174,14,1
21298,0.5714285714285714,12,1
21467,1.0,2,1
21619,0.9782608695652174,14,1
21755,0.9782608695652174,14,1
21848,1.0,2,1
22043,1.0,2,1
22143,0.9848484848484849,6,1
22205,0.9375,17,1
22368,1.0,0,1
22428,1.0,13,1
22524,0.9848484848484849,6,1
22616,0.9722222222222222,5,1
22657,1.0,16,1
22775,1.0,16,1
22859,1.0,0,1
23036,0.5714285714285714,12,1
23285,1.0,2,1
23420,1.0,0,1
23459,0.9848484848484849,6,1
23514,1.0,1,1
23518,0.9782608695652174,14,1
23552,1.0,3,1
23984,1.0,0,1
24191,0.9782608695652174,14,1
24306,1.0,16,1
24410,0.9655172413793104,18,1
24512,0.9375,17,1
24575,1.0,16,1
24858,0.9722222222222222,5,1
24916,1.0,15,1
24922,1.0,4,1
24948,0.9848484848484849,6,1
25218,1.0,0,1
25367,0.9655172413793104,18,1
25375,1.0,16,1
25691,0.9848484848484849,6,1
25949,0.9375,17,1
25974,0.9375,17,1
26030,0.9848484848484849,6,1
26086,1.0,15,1
26099,0.9655172413793104,18,1
26124,0.5714285714285714,12,1
26214,0.9722222222222222,5,1
26254,1.0,1,1
26334,1.0,2,1
26959,1.0,15,1
27152,0.9848484848484849,6,1
27208,0.9782608695652174,14,1
27227,1.0,2,1
27254,1.0,4,1
27280,1.0,13,1
27365,1.0,16,1
27480,1.0,4,1
27485,0.9375,17,1
27655,1.0,2,1
27936,1.0,16,1
27954,1.0,0,1
27983,0.9848484848484849,6,1
28068,1.0,9,1
28069,1.0,16,1
28112,0.9782608695652174,14,1
28125,0.9848484848484849,6,1
28126,1.0,15,1
28189,1.0,2,1
28293,0.9848484848484849,6,1
28301,0.9848484848484849,6,1
28320,1.0,19,1
28603,1.0,15,1
28686,0.9848484848484849,6,1
28905,0.9375,17,1
29089,1.0,15,1
29098,1.0,2,1
29154,0.9782608695652174,14,1
29178,1.0,0,1
29218,0.9375,17,1
29302,0.9722222222222222,5,1
29322,0.9782608695652174,14,1
29363,0.9782608695652174,14,1
29411,1.0,7,1
29513,1.0,15,1
29928,0.9782608695652174,14,1
30118,0.9655172413793104,18,1
30161,1.0,2,1
30194,1.0,2,1
30195,1.0,3,1
30214,1.0,1,1
30433,0.9782608695652174,14,1
30434,1.0,0,1
30523,0.9782608695652174,14,1
30664,1.0,19,1
30783,1.0,2,1
30798,0.9655172413793104,18,1
30928,1.0,19,1
30931,0.9722222222222222,5,1
30953,0.9848484848484849,6,1
31084,1.0,4,1
31103,1.0,13,1
31177,1.0,0,1
31328,0.9722222222222222,5,1
31360,1.0,8,1
31513,1.0,8,1
31617,1.0,19,1
31695,0.9655172413793104,18,1
31716,0.9375,17,1
31773,0.9722222222222222,5,1
31799,1.0,11,1
31826,1.0,9,1
31952,0.9782608695652174,14,1
31999,1.0,0,1
32065,1.0,7,1
32176,0.9848484848484849,6,1
32317,1.0,13,1
32666,1.0,19,1
32752,1.0,2,1
32884,1.0,4,1
33071,0.9375,17,1
33461,1.0,4,1
33601,0.9782608695652174,14,1
33655,1.0,2,1
34043,1.0,10,1
34115,1.0,1,1
34331,1.0,2,1
34379,0.9375,17,1
34408,0.9848484848484849,6,1
34606,1.0,2,1
34678,1.0,19,1
34919,1.0,9,1
35107,0.9722222222222222,5,1
35555,1.0,15,1
35710,1.0,0,1
35826,0.9848484848484849,6,1
36168,1.0,16,1
36171,0.9375,17,1
36266,1.0,8,1
36282,0.9848484848484849,6,1
36320,0.9782608695652174,14,1
36399,0.9848484848484849,6,1
36569,1.0,15,1
36666,1.0,2,1
36781,1.0,16,1
36894,1.0,0,1
36953,1.0,4,1
36969,0.9375,17,1
37025,1.0,15,1
37197,0.9375,17,1
37322,0.9722222222222222,5,1
37390,0.9722222222222222,5,1
37564,0.9722222222222222,5,1
37742,1.0,16,1
37877,0.9848484848484849,6,1
37923,1.0,3,1
38154,0.9655172413793104,18,1
38180,0.9848484848484849,6,1
38181,1.0,16,1
38182,1.0,3,1
38247,1.0,2,1
38283,0.9722222222222222,5,1
38359,1.0,16,1
38686,1.0,1,1
38904,1.0,19,1
38998,1.0,16,1
39167,0.9782608695652174,14,1
39291,0.9848484848484849,6,1
39375,0.9848484848484849,6,1
39423,1.0,1,1
39424,1.0,2,1
39455,1.0,0,1
39673,0.9782608695652174,14,1
39694,0.9782608695652174,14,1
39770,0.9375,17,1
39988,0.9848484848484849,6,1
40071,1.0,1,1
40152,1.0,11,1
40372,1.0,0,1
40410,1.0,8,1
40442,0.9848484848484849,6,1
40532,1.0,2,1
40670,1.0,4,1
40729,1.0,19,1
40836,1.0,16,1
40921,0.9722222222222222,5,1
40959,1.0,15,1
41001,0.9375,17,1
41032,1.0,7,1
41114,0.9655172413793104,18,1
41141,0.9848484848484849,6,1
41308,1.0,8,1
41352,1.0,2,1
41356,1.0,4,1
41577,1.0,8,1
41762,1.0,0,1
41828,0.9848484848484849,6,1
41842,1.0,2,1
41860,0.9848484848484849,6,1
41889,1.0,19,1
41909,0.9782608695652174,14,1
41939,1.0,0,1
42038,1.0,2,1
42145,1.0,7,1
42278,0.9782608695652174,14,1
42419,0.9375,17,1
42672,0.9782608695652174,14,1
42750,1.0,16,1
42767,1.0,1,1
42835,1.0,7,1
42863,1.0,2,1
42897,1.0,9,1
42932,1.0,8,1
42934,1.0,0,1
42948,0.9848484848484849,6,1
43016,1.0,2,1
43213,0.9782608695652174,14,1
43369,0.9848484848484849,6,1
43448,1.0,4,1
43477,0.9848484848484849,6,1
43522,1.0,13,1
43670,1.0,0,1
43724,0.9782608695652174,14,1
43882,0.9848484848484849,6,1
43886,1.0,0,1
44037,1.0,2,1
44148,0.5714285714285714,12,1
44352,1.0,4,1
44355,0.9782608695652174,14,1
44386,0.9848484848484849,6,1
44406,1.0,0,1
44434,0.9655172413793104,18,1
44443,1.0,8,1
44461,1.0,8,1
44611,0.9722222222222222,5,1
44625,0.9375,17,1
44654,0.9848484848484849,6,1
44693,1.0,3,1
44775,1.0,15,1
44776,0.9722222222222222,5,1
44798,1.0,4,1
44857,0.9722222222222222,5,1
45011,1.0,0,1
45073,0.9722222222222222,5,1
45118,1.0,11,1
45245,1.0,15,1
45440,1.0,11,1
45643,1.0,8,1
45973,1.0,8,1
46024,0.9655172413793104,18,1
46097,0.9848484848484849,6,1
46226,0.9375,17,1
46328,1.0,19,1
46345,0.9655172413793104,18,1
46390,1.0,2,1
46434,0.9782608695652174,14,1
46455,0.9375,17,1
46851,1.0,0,1
46920,1.0,16,1
47008,1.0,0,1
47058,1.0,15,1
47481,1.0,0,1
47716,1.0,0,1
47764,0.9848484848484849,6,1
47926,0.9848484848484849,6,1
48041,0.9722222222222222,5,1
48075,1.0,3,1
48093,0.9848484848484849,6,1
48200,0.9655172413793104,18,1
48413,0.9375,17,1
48450,1.0,7,1
48456,1.0,16,1
48486,0.9782608695652174,14,1
48536,1.0,13,1
48888,1.0,0,1
48946,1.0,10,1
48998,1.0,4,1
49050,1.0,2,1
49209,0.9848484848484849,6,1
49445,1.0,19,1
49624,0.9848484848484849,6,1
49675,0.9375,17,1
49682,0.9655172413793104,18,1
49726,0.9722222222222222,5,1
49765,0.9848484848484849,6,1
49820,0.9848484848484849,6,1
49877,0.9782608695652174,14,1
49919,1.0,1,1
49971,1.0,16,1
202,1.0,7,2
260,1.0,8,2
308,0.96,17,2
382,1.0,19,2
562,0.96,17,2
580,0.8648648648648649,3,2
795,0.8333333333333334,16,2
1106,0.7692307692307693,2,2
1195,0.9210526315789473,5,2
1198,0.9814814814814815,1,2
1511,1.0,7,2
1664,0.7419354838709677,0,2
1696,0.9534883720930233,18,2
1705,1.0,4,2
1778,0.9534883720930233,18,2
1784,0.9534883720930233,18,2
1804,0.9210526315789473,5,2
1837,0.8648648648648649,3,2
1879,0.8461538461538461,12,2
1895,0.8461538461538461,12,2
1899,0.9210526315789473,5,2
2009,0.8648648648648649,3,2
2051,0.8648648648648649,3,2
2192,1.0,4,2
2352,0.7419354838709677,0,2
2668,1.0,7,2
2729,0.7419354838709677,0,2
2858,0.7419354838709677,0,2
2902,0.7272727272727273,15,2
2925,0.9210526315789473,5,2
3072,1.0,19,2
3112,0.926829268292683,13,2
3613,0.9210526315789473,5,2
3725,0.926829268292683,13,2
3821,1.0,4,2
3878,0.9814814814814815,1,2
3891,1.0,14,2
3998,0.9534883720930233,18,2
4020,1.0,7,2
4031,0.8333333333333334,16,2
4382,0.7419354838709677,0,2
4621,0.8648648648648649,3,2
4747,0.8461538461538461,12,2
4750,0.8648648648648649,3,2
4861,0.9210526315789473,5,2
5019,0.9814814814814815,1,2
5164,0.7692307692307693,2,2
5180,1.0,4,2
5229,0.9210526315789473,5,2
5335,0.7419354838709677,0,2
5390,0.8461538461538461,12,2
5417,1.0,7,2
5480,0.96,17,2
5487,0.926829268292683,13,2
5661,0.7419354838709677,0,2
5802,0.926829268292683,13,2
5853,1.0,19,2
5921,1.0,7,2
6223,0.8461538461538461,12,2
6313,0.96,17,2
6471,1.0,19,2
6707,0.8461538461538461,12,2
6817,1.0,8,2
6878,0.8461538461538461,12,2
6901,0.9814814814814815,1,2
6923,1.0,7,2
6975,0.8648648648648649,3,2
7066,1.0,14,2
7258,0.9534883720930233,18,2
7440,0.8333333333333334,16,2
7465,1.0,19,2
7474,0.8648648648648649,3,2
7614,0.96,17,2
7733,0.8461538461538461,12,2
7802,1.0,8,2
7854,1.0,9,2
7877,0.7692307692307693,2,2
7891,0.7692307692307693,2,2
8100,1.0,19,2
8335,0.9814814814814815,1,2
8636,1.0,7,2
8681,0.96,17,2
8720,0.926829268292683,13,2
8955,0.8461538461538461,12,2
9095,0.8461538461538461,12,2
9192,1.0,19,2
9242,0.9814814814814815,1,2
9243,0.9411764705882353,10,2
9321,0.926829268292683,13,2
9580,0.9210526315789473,5,2
9773,0.9814814814814815,1,2
9964,1.0,19,2
10134,0.7419354838709677,0,2
10227,1.0,4,2
10320,0.9814814814814815,1,2
10367,0.8333333333333334,16,2
10701,1.0,7,2
10858,0.8461538461538461,12,2
10878,0.8333333333333334,16,2
11042,0.8461538461538461,12,2
11054,0.8648648648648649,3,2
11139,0.96,17,2
11267,0.96,17,2
11364,0.9814814814814815,1,2
11384,0.9814814814814815,1,2
11654,1.0,7,2
11679,0.8461538461538461,12,2
11684,0.9534883720930233,18,2
11833,1.0,9,2
11884,0.9534883720930233,18,2
11903,0.9210526315789473,5,2
11911,1.0,9,2
12037,0.96,17,2
12074,0.8648648648648649,3,2
12114,1.0,19,2
12324,0.7272727272727273,15,2
12363,0.926829268292683,13,2
12467,0.8888888888888888,6,2
12503,0.7692307692307693,2,2
12605,0.7419354838709677,0,2
12616,0.8461538461538461,12,2
12617,0.9814814814814815,1,2
12762,1.0,9,2
12852,1.0,19,2
12956,0.8888888888888888,6,2
13008,1.0,19,2
13017,1.0,4,2
13113,0.9534883720930233,18,2
13261,0.9814814814814815,1,2
13469,0.9814814814814815,1,2
13524,0.9814814814814815,1,2
13634,1.0,7,2
13714,0.926829268292683,13,2
13956,1.0,9,2
13969,0.7272727272727273,15,2
13978,0.8461538461538461,12,2
13980,0.9534883720930233,18,2
14001,1.0,8,2
14048,0.9411764705882353,10,2
14087,0.7142857142857143,11,2
14116,1.0,19,2
14256,0.8648648648648649,3,2
14263,1.0,19,2
14366,1.0,7,2
14428,0.9814814814814815,1,2
